ID_1,hashtag,Video Link ,Relevance ,Condition,Creator Type,Creator age,Creator Gender,Video Length (s),Likes,Shares,Comments,Mode 1,Mode 2,Mode 3,Mode 4,Video Type,Humor,Video Accuracy,Understandability ,Theme 1,Theme 2,Theme 3,Theme 4
232,#endometriosis,https://www.tiktok.com/@theprettybirdie/video/6923293363911331078,Y,endometriosis,Patient,Over 25,F,8,23700,1656,539,Text,Speech/Sound,,,Personal Testimony,Y,3,3,Support Networks,Coping with Illness,Signs & Symptoms,
349,#hysterectomy,https://www.tiktok.com/@justmilfnaround/video/6947704147496029445,Y,endometriosis,Patient,Over 25,F,15,5257,51,726,Text,Viral Music,Dance Trend,,Personal Testimony,N,3,3,Success Stories,Conventional Treatment,,
394,#infertilityjourney,https://www.tiktok.com/@iamkreetaylor/video/6968208483090959622,Y,infertility,Patient,Over 25,F,38,98400,1253,473,Text,Viral Music,Speech/Sound,,Medical Visit Narrative,N,3,3,Conventional Treatment,Success Stories ,,
400,#infertilityjourney,https://www.tiktok.com/@madisynwilliams0121/video/6982941264379448582,Y,infertility,Patient,Unknown,F,50,93200,90,492,Text,Viral Music,Visual Aid,,Personal Testimony,N,3,3,Success Stories,Coping with Illness,,
75,#birthcontrolsideeffects,https://www.tiktok.com/@420funny/video/6925869321805696262,Y,birth control,Patient,Under 25,F,6,1155,42,15,Text,Viral Sound,,,Personal Testimony,Y,3,3,Side Effects,,,
233,#endometriosis,https://www.tiktok.com/@endometriosisem/video/7005699814599953669,Y,endometriosis,Patient,Under 25,F,8,4928,94,174,Text,Viral Music,,,Personal Testimony,N,3,3,Signs & Symptoms,,,
309,#hysterectomy,https://www.tiktok.com/@seattlepleasebaby/video/6996062725445127430,Y,hysterectomy,Patient,Over 25,F,15,13400,41,806,Text,Viral Music,,,Medical Visit Narrative,N,3,3,Conventional Treatment,Success Stories ,,
451,#ovariancancer,https://www.tiktok.com/@francine.ranada/video/6920125517307940097,Y,ovarian cancer,Patient,Under 25,F,14,8330,110,294,Text,Viral Music,,,Personal Testimony,N,3,3,Conventional Treatment,Side Effects,Success Stories,
520,#pcos,https://www.tiktok.com/@amanda.luna3/video/6945667362188201222,Y,pcos,Patient,Under 25,F,53,36100,1108,230,Text ,Visual Aid ,Viral Music,,Personal Testimony,N,3,3,Diet & Nutrition,,,
552,#pelvicfloor,https://www.tiktok.com/@nosuchthingastmi/video/6973687354951240965,N,,,,,,,,,,,,,,,,,,,,
654,#uterinecancer,https://www.tiktok.com/@glambygarcia15/video/6886335682126662918,Y,uterine cancer,Patient,Over 25,F,15,17200,59,2822,Text,Viral Music,,,Personal Testimony,N,3,3,Seeking Empathy,Coping with Illness,Diagnosis,
673,#uterinecancer,https://www.tiktok.com/@oncology.nutrition.rd/video/6952226473264614661,Y,uterine cancer,Medical Professional,Over 25,F,33,250,13,59,Comment,Speech/Sound,,,Raising Awareness (Medical Professional),N,3,3,Diet & Nutrition,,,
190,#cervicalcancer,https://www.tiktok.com/@midwifemama/video/6951094399535303941,Y,cervical cancer,Medical Professional,Over 25,F,9,2121,59,41,Visual Aid,Viral Music,,,Medical Visit Narrative,N,2,1,Conventional Treatment,,,
253,#fibroids,https://www.tiktok.com/@realignwithdivine/video/6945667704619683078,Y,fibroids,Patient,Under 25,F ,58,722,55,97,Comment,Speech/Sound,,,Personal Testimony,N,3,3,Signs & Symptoms,,,
257,#fibroids,https://www.tiktok.com/@dr.sunycaminero/video/6909972720151268614,Y,fibroids,Medical Professional,Over 25,F,58,1193,187,153,Visual Aid,Speech/Sound,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
371,#infertilityjourney,https://www.tiktok.com/@erika.hamner/video/7002034888631225606,Y,infertility,Patient,Over 25,F,9,15000,115,370,Text,Viral Music,,,Personal Testimony,N,3,3,Success Stories,Poor Medical Care ,,
113,#breastcancer,https://www.tiktok.com/@britttlanddd/video/6903426253550898438,Y,breast cancer,Patient,Under 25,F,30,19900,74,625,Text,Visual Aid ,Viral Music,,Personal Testimony,N,3,3,Coping with Illness,,,
378,#infertilityjourney,https://www.tiktok.com/@madisynwilliams0121/video/6980558363402734853,Y,infertility,Patient,Under 25,F,59,3652,28,97,Text,Visual Aid ,,,Personal Testimony,N,3,3,Coping with Illness,Success Stories,,
161,#cervicalcancer,https://www.tiktok.com/@gomigee/video/6851963755828350213,Y,cervical cancer,Patient,Over 25,F,14,5782,208,294,Text,Viral Music,,,Personal Testimony,N,3,3,Coping with Illness,Diagnosis,Seeking Empathy,
158,#cervicalcancer,https://www.tiktok.com/@gyno_girls/video/7010913942511963398,Y,cervical cancer,Medical Professional,Unknown,F,8,88100,16400,9355,Text,Visual Aid ,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Conventional Treatment,,,
421,#ovariancancer,https://www.tiktok.com/@zonasfertility/video/7000817328594242821,Y,ovarian cancer,Medical Professional,Over 25,F,10,363,16,11,Text,Viral Music,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
662,#uterinecancer,https://www.tiktok.com/@madisonhansennn/video/7008267327150116102,N,,,,,,,,,,,,,,,,,,,,
504,#pcos,https://www.tiktok.com/@vmvmvmx/video/6971102899745148166,Y,pcos,Patient,Over 25,F,11,1900000,14500,8189,Text ,Visual Aid,Viral Sound,,Personal Testimony,Y,3,3,Signs & Symptoms,,,
487,#papsmear,https://www.tiktok.com/@vintage_pa_student/video/6952875340205133061,Y,pap smear,Medical Professional,Over 25,F,13,1105,12,35,Text,Speech/Sound,Viral Music,,Raising Awareness (Medical Professional),N,2,3,Promoting Preventative Care ,,,
629,#pms,https://www.tiktok.com/@stacywuethrich/video/6983050327666855174,N,,,,,,,,,,,,,,,,,,,,
688,#uterinecancer,https://www.tiktok.com/@willowbradner/video/6955617238263139589,Y,cervical cancer,Patient,Over 25,F,51,126,0,9,Text,Speech/Sound,,,Personal Testimony,N,3,3,Conventional Care ,,,
148,#breastcancer,https://www.tiktok.com/@burnt.toothpastes/video/6878033024198380805,N,,,,,,,,,,,,,,,,,,,,
351,#hysterectomy,https://www.tiktok.com/@jnyce84/video/6974137393263709445,Y,endometriosis,Patient,Over 25,F,15,554,13,53,Text ,Dance Trend,Viral Music,,Personal Testimony,N,3,3,Success Stories,,,
346,#hysterectomy,https://www.tiktok.com/@justmilfnaround/video/6959213288378944774,Y,hysterectomy,Patient,Over 25,F,15,199,18,44,Text,Dance Trend,Viral Music,,Personal Testimony,N,3,3,Signs & Symptoms,Success Stories,,
376,#infertilityjourney,https://www.tiktok.com/@m4rsy/video/6980045335070706950,Y,pcos,Lay Person,Unknown,Unknown,49,1606,139,77,Text,Viral Music,,,Raising Awareness (Lay),N,1,3,Alternative Therapies,,,
90,#birthcontrolsideeffects,https://www.tiktok.com/@sabaa_o/video/6939551397444619525,Y,birth control,Patient,Under 25,F,8,204,12,3,Text,Viral Sound,,,Personal Testimony,N,3,3,Side Effects,,,
22,#birthcontrol,https://www.tiktok.com/@lexiejohnsonnn/video/6918164256898796805,N,,,,,,,,,,,,,,,,,,,,
736,#uti,https://www.tiktok.com/@elizabethintheory/video/6994429433335581957,N,,,,,,,,,,,,,,,,,,,,
458,#papsmear,https://www.tiktok.com/@halieybby/video/6998189006496304390,Y,pap smear,Family/Support,Under 25,F,11,497000,2093,1207,Text,Speech/Sound,,,Personal testimony,Y,3,3,Promoting Preventative Care,Side Effects,,
482,#papsmear,https://www.tiktok.com/@dr.sunycaminero/video/6941144893599370501,Y,pap smear,Medical Professional,Over 25,F,57,2811,75,105,Visual Aid,Speech/Sound,,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
801,#utiremedies,https://www.tiktok.com/@mzansinatural/video/6973592856451714305,Y,uti,Lay Person,Unknown,F,28,711,53,17,Text,Visual Aid,Viral Music,,Raising Awareness (Lay),N,2,3,Alternative Therapies,,,
97,#birthcontrolsideeffects,https://www.tiktok.com/@rachel.kenttt/video/6922139745149652229,Y,birth control,Patient,Under 25,F,6,5994,13,981,Text,Viral Music,,,Medical Question,,NA,NA,Side Effects,Support Networks,,
296,#fibroids,https://www.tiktok.com/@onlyaerrice/video/6993750150434917637,N,,,,,,,,,,,,,,,,,,,,
703,#uti,https://www.tiktok.com/@ktfranklin/video/6981429880386850053,Y,uti,Lay Person,Under 25,F,6,82500,240,385,Text,Viral Music,,,Raising Awareness (Lay),N,3,3,Signs & Symptoms,Gender Inequality,,
142,#breastcancer,https://www.tiktok.com/@thefemalesurgeon/video/6981115485748235525,Y,breast cancer,Medical Professional,Over 25,F,9,224,15,5,Text,Viral Music,,,Raising Awareness (Medical Professional),N,3,3,Diagnosis,Promoting Preventative Care,Signs & Symptoms,
417,#ovariancancer,https://www.tiktok.com/@sannharvey/video/6951944673413975302,Y,ovarian cancer,Patient,Over 25,F,48,1684,16,117,Text,Viral Music,Visual Aid,,Personal Testimony,N,3,3,Diagnosis,Signs & Symptoms,Side Effects,Coping with Illness
664,#uterinecancer,https://www.tiktok.com/@momma.calkins/video/6997187705943756038,N,,,,,,,,,,,,,,,,,,,,
324,#hysterectomy,https://www.tiktok.com/@sabrinayoung87/video/6999666397861268742,Y,hysterectomy,Patient,Over 25,F,11,309,33,41,Stitch,Speech/Sound,Text,,Personal Testimony,Y,2,3,Success Stories,,,
55,#birthcontrolsideeffects,https://www.tiktok.com/@pcoscoachbarbie/video/6982447538251058433,Y,birth control,Lay Person,Unknown,Unknown,42,5375,703,345,Text,Visual Aid,Viral Music,,Raising Awareness (Lay),N,3,3,Side Effects,,,
280,#fibroids,https://www.tiktok.com/@thepath0l0gist/video/6863228639303978246,Y,fibroids,Medical Professional,Unknown,F,42,9471,643,320,Speech/Sound,Visual Aid,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
220,#endometriosis,https://www.tiktok.com/@positivami/video/6958798012155956485,Y,endometriosis,Patient,Under 25,F,49,48900,255,358,Text,Speech/Sound,Visual Aid,,Personal Testimony,N,3,3,Coping with Illness,Patient Expertise,Signs & Symptoms,
781,#utiremedies,https://www.tiktok.com/@ashleygiov/video/7006689664111267078,Y,uti,Lay Person,Over 25,F,75,91,5,0,Text,Speech/Sound,Visual Aid,,Raising Awareness (Lay),N,3,3,Alternative Therapies,Conventional Treatment,Diet & Nutrition,
702,#uti,https://www.tiktok.com/@thevioletfog/video/7000050521914543365,Y,uti,Patient,Over 25,F,180,164300,9450,1849,Speech/Sound,Visual Aid,,,Personal Testimony,N,2,3,Alternative Therapies,Diet & Nutrition,,
72,#birthcontrolsideeffects,https://www.tiktok.com/@thatssolidbro/video/6900607938260471042,Y,birth control,Patient,Under 25,F,15,58900,1095,862,Viral Music,Text,,,Personal Testimony,Y,3,3,Side Effects,,,
135,#breastcancer,https://www.tiktok.com/@connealymd/video/6903592690651368709,Y,breast cancer,Medical Professional,Over 25,F,41,1347,62,66,Text,Speech/Sound,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,Promoting Preventative Care,,
640,#pms,https://www.tiktok.com/@chikawowow36/video/6980096026220760326,Y,pms,Patient,Over 25,F,6,84500,6531,853,Text,Viral Sound,,,Humor,Y,2,3,Signs & Symptoms,,,
294,#fibroids,https://www.tiktok.com/@acupunctureismylife/video/7006066741008715014,Y,fibroids,Medical Professional,Over 25,M,10,547,72,22,Text,Visual Aid,,,Raising Awareness (Medical Professional),N,3,3,Diet & Nutrition,,,
652,#uterinecancer,https://www.tiktok.com/@jenn85marie/video/6986799759709326598,Y,uterine cancer,Patient,Over 25,F,60,126,4,10,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Diagnosis,Signs & Symptoms,Side Effects,Conventional Treatment
86,#birthcontrolsideeffects,https://www.tiktok.com/@brookelebedew22/video/6969306680370810118,Y,birth control,Patient,Under 25,F,19,182,14,2,Text,Viral Sound,,,Personal Testimony,Y,3,3,Side Effects,,,
490,#papsmear,https://www.tiktok.com/@uknoshamsand/video/6897623281021521158,N,,,,,,,,,,,,,,,,,,,,
207,#endometriosis,https://www.tiktok.com/@justamumadvocating/video/6985895544220634374,Y,endometriosis,Patient,Under 25,F,15,88300,747,1655,Text,Viral Music,,,Personal Testimont,N,3,3,Poor Medical Care,Gender Inequality ,Signs & Symptoms,
693,#uterinecancer,https://www.tiktok.com/@elesha_clark_official21/video/6988484864639094021,Y,uterine cancer,Patient,Under 25,F,20,1701,3,41,Text,Visual Aid,Viral Music,,Personal Testimont,N,3,3,Side Effects,Coping with Illness,,
315,#hysterectomy,https://www.tiktok.com/@lotsaknots/video/6914314991826963717,Y,hysterectomy,Patient,Over 25,F,9,160900,1629,4853,Text,Dance Trend,Viral Music,,Personal Testimont,N,NA,NA,Conventional Treatment,,,
297,#fibroids,https://www.tiktok.com/@danielledorvil/video/6967047506769235206,Y,endometriosis,Patient,Over 25,F,50,13100,2743,277,Text,Speech/Sound,,,Personal Testimont,N,2,3,Patient Expertise,,,
585,#pelvicfloor,https://www.tiktok.com/@lance_in_your_pants/video/6974553531554614533,N,,,,,,,,,,,,,,,,,,,,
138,#breastcancer,https://www.tiktok.com/@sydsthatkidd/video/6963326219081338118,Y,breast cancer,Patient,Over 25,F,14,14500,22,115,Speech/Sound,,,,Personal Testimony,N,3,3,Side Effects,Success Stories,Conventional Treatment,
699,#uterinecancer,https://www.tiktok.com/@glambygarcia15/video/6930870065403350277,Y,uterine cancer,Patient,Over 25,F,7,606,2,45,Speech/Sound,,,,Personal Testimony,N,3,3,Coping with Illness ,Support Networks,,
53,#birthcontrolsideeffects,https://www.tiktok.com/@fknliillyy/video/6971229986514586886,Y,birth control,Patient,Under 25,F,19,5219,692,149,Speech/Sound,Text,Visual Aid,,Personal Testimony,N,3,3,Side Effects,Gender Inequality,,
173,#cervicalcancer,https://www.tiktok.com/@ray.anna_/video/7001282052515482885,N,,,,,,,,,,,,,,,,,,,,
587,#pelvicfloor,https://www.tiktok.com/@dr.staci.t/video/6945574837905526022,Y,pelvic floor,Medical Professional,Over 25,F,12,20400,74,106,Duet,Visual Aid,Speech/Sound,,Raising Awareness (Medical Professional),N,3,3,Alternative Therapies,*Correcting Misinformation ,,
597,#pelvicfloor,https://www.tiktok.com/@bailey.nomi/video/6889427583956471045,Y,pelvic floor,Medical Professional,Under 25,F,10,1600000,34700,4116,Text,Visual Aid,Viral Music,,Raising Awareness (Lay),N,3,3,Health & Exercise Tips,,,
434,#ovariancancer,https://www.tiktok.com/@thatrarejane/video/6945597761991544070,Y,ovarian cancer,Patient,Under 25,F,9,174,2,13,Text,Viral Music,Visual Aid,,Personal Testimony,N,3,3,Coping with Illness,Conventional Treatment,,
244,#endometriosis,https://www.tiktok.com/@justmissnikki/video/6888813290051472645,Y,endometriosis,Patient,Under 25,F,8,1861,48,71,Text,Viral Music,,,Personal Testimony,N,3,3,Coping with Illness,Signs & Symptoms,,
705,#uti,https://www.tiktok.com/@galvestondiet/video/6973131114860842245,Y,uti,Medical Professional,Over 25,F,32,53100,2146,648,Comment,Speech/Sound,,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,Diet & Nutrition,,
384,#infertilityjourney,https://www.tiktok.com/@faith.trust.babydust/video/6964836284619656453,Y,infertility,Patient,Over 25,F,15,251400,533,3709,Visual Aid,Viral Music,,,Personal Testimony,N,3,3,Coping with Illness,Seeking Empathy,,
383,#infertilityjourney,https://www.tiktok.com/@jessicasalyers29/video/6976417013237304582,Y,infertility,Patient,Over 25,F,113,39400,57,779,Speech/Sound,Text,,,Personal Testimony,N,3,3,Success Stories,,,
264,#fibroids,https://www.tiktok.com/@aishahtatum/video/6974521621042269445,Y,fibroids,Lay Person,Over 25,F,29,9713,2885,2718,Text,Visual Aid,Speech/Sound,,Raising Awareness (Lay),N,0,3,Diet & Nutrition,Signs & Symptoms,Alternative Therapies,
326,#hysterectomy,https://www.tiktok.com/@kalyssi91/video/7004291166980050182,Y,hysterectomy,Patient,Under 25,F,15,19200,351,404,Text,Viral Music,,,Personal Testimony,N,3,3,Gender Inequality ,Conventional Treatment,,
214,#endometriosis,https://www.tiktok.com/@paigemorgannn3/video/6997971609797643526,Y,endometriosis,Patient,Under 25,F,8,41200,755,605,Text,Viral Music,Visual Aid,,Personal Testimony,N,3,3,Signs & Symptoms,,,
424,#ovariancancer,https://www.tiktok.com/@connealymd/video/6868305485250972933,Y,ovarian cancer,Medical Professional,Over 25,F,8,855,49,80,Text,Speech/Sound,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,Diagnosis,,
690,#uterinecancer,https://www.tiktok.com/@dontknowwhattheheck/video/6940115696844016901,Y,uterine cancer,Patient,Over 25,F,37,14,0,3,Viral Music,Visual Aid,,,Medical Visit Narrative,N,3,3,Diagnosis,Conventional Treatment,,
145,#breastcancer,https://www.tiktok.com/@justsears/video/6991174275000487173,Y,breast cancer,Patient,Over 25,F,7,82200,8819,2984,Viral Music,Text,,,Humor,Y,3,3,Side Effects,Conventional Treatment,,
488,#papsmear,https://www.tiktok.com/@thecaliluecke/video/6911719696454683909,Y,pap smear,Medical Professional,Unknown,F,33,1007,1201,173,Text,Visual Aid,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
124,#breastcancer,https://www.tiktok.com/@katieclaydonx/video/6988929678476201222,Y,breast cancer,Patient,Over 25,F,36,476,22,45,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Diagnosis,Conventional Treatment,Side Effects,Success Stories
215,#endometriosis,https://www.tiktok.com/@midwifemama/video/6949137674590489862,Y,endometriosis,Medical Professional,Over 25,F,12,8904,327,218,Text,Visual Aid ,Viral Music,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
484,#papsmear,https://www.tiktok.com/@itsjenbenn/video/6984098082417937670,Y,pap smear,Patient,Unknown,F,8,6317,92,159,Text ,Visual Aid,Viral Music,,Medical Visit Narrative,N,3,3,Promoting Preventative Care,,,
385,#infertilityjourney,https://www.tiktok.com/@corilynnx3/video/6880212671979982086,Y,infertility,Patient,Over 25,F,20,30900,247,265,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Success Stories,Conventional Treatment,,
254,#fibroids,https://www.tiktok.com/@drokmd/video/6943541528891641094,Y,fibroids,Medical Professional,Over 25,F,36,1420,224,220,Text,Speech/Sound,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
325,#hysterectomy,https://www.tiktok.com/@lotsaknots/video/6922211467295067397,Y,hysterectomy,Patient,Over 25,F,6,92200,345,620,Text,Viral Music,Dance Trend,,Humor,Y,2,3,Side Effects,Conventional Treatment,,
695,#uterinecancer,https://www.tiktok.com/@amygodsey2/video/6861751223146532101,Y,uterine cancer,Patient,Over 25,F,15,87,0,7,Text,Viral Music,,,Personal Testimony,N,3,3,Coping with Illness,,,
163,#cervicalcancer,https://www.tiktok.com/@jamielee0892/video/6991696005909466374,Y,cervical cancer,Patient,Under 25,F,23,4266,9,937,Viral Music,Text,,,Personal Testimony,N,3,3,Coping with Illness,Seeking Empathy ,Diagnosis,Side Effects
 ,#utiremedies,https://www.tiktok.com/@jaydesaylor/video/6974183286188952838,Y,uti,Patient,Under 25,F,57,423,6,8,Speech/Sound,Visual Aid,,,Personal Testimony,N,2,3,Diet & Nutrition,Alternativ Therapies,,
680,#uterinecancer,https://www.tiktok.com/@sitegrace/video/6947421564459617541,Y,uterine cancer,Patient,Over 25,F,32,144,0,12,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Succes Stories,Diagnosis,Support Networks,
333,#hysterectomy,https://www.tiktok.com/@mcbobbin/video/6926957739516103941,Y,hysterectomy,Patient,Over 25,F,14,999,5,89,Text,Viral Dance,Viral Music,,Personal Testimony,Y,3,3,Conventional Treatment,,,
399,#infertilityjourney,https://www.tiktok.com/@fertilityjourney/video/6948182748939029765,Y,infertility,Patient,Under 25,F,11,44700,365,1541,Text,Visual Aid,Viral Music,,Personal Testimony,Y,3,3,Conventional Treatment,Coping with Illness,Alternative Therapies,
742,#uti,https://www.tiktok.com/@nlechoppamusic/video/6993821437471493382,Y,uti,Lay Person,Under 25,F,58,155600,4079,3739,Speech/Sound,Visual Aid,,,Raising Awareness (Lay),N,1,2,Alternative Therapies,,,
534,#pcos,https://www.tiktok.com/@allarahealth/video/6994872362399190277,Y,pcos,Patient,Under 25,F,13,14100,157,120,Visual Aid,Text,Viral Sound,,Personal Testimony,Y,3,3,Coping with Illness,Diet & Nutrition,,
464,#papsmear,https://www.tiktok.com/@midwifemama/video/6977721525277412614,Y,pap smear,Medical Professional,Over 25,F,8,68400,731,1800,Text,Visual Aid,,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
745,#uti,https://www.tiktok.com/@alexniwata/video/6936060027094453510,Y,uti,Patient,Under 25,F,14,491800,406,1168,Text,Visual Aid,Viral Sound,,Personal Testimony,Y,3,3,Conventional Treatment,Diet & Nutrition,,
545,#pcos,https://www.tiktok.com/@healthylittlepeach/video/6955111466106162438,Y,pcos,Patient,Over 25,F,14,28300,3876,378,Text,Speech/Sound,Visual Aid,,Personal Testimony,N,2,3,Alternative Therapies,Diet & Nutrition,,
396,#infertilityjourney,https://www.tiktok.com/@dr.elena.trukhacheva/video/6961418639832567046,Y,infertility,Medical Professional,Over 25,F,14,15200,482,229,Text,Viral Sound,,,Raising Awareness (Medical Professional),Y,3,3,Signs & Symptoms,,,
457,#papsmear,https://www.tiktok.com/@alirodmd/video/7008157945628298501,Y,pap smear,Medical Professional,Over 25,F,8,36600,616,882,Text,Viral Dance,Viral Sound,,Raising Awareness (Medical Professional),N,3,2,Promoting Preventative Care,,,
105,#breastcancer,https://www.tiktok.com/@trinapinkerton0/video/7010518723803024645,Y,breast cancer,Patient,Under 25,F,58,30200,291,192,Speech/Sound,Visual Aid,,,Personal Testimony,N,3,3,Diagnosis,Signs & Symptoms,,
203,#endometriosis,https://www.tiktok.com/@samxendo/video/7008527797232717061,Y,endometriosis,Patient,Under 25,F,36,11000,526,423,Text,Viral Music,,,Personal Testimony,N,3,3,Signs & Symptoms,,,
130,#breastcancer,https://www.tiktok.com/@baresolesmoccs/video/6995399637825785093,Y,breast cancer,Family/Support,Over 25,F,60,4000000,6184,17400,Text,Visual Aid,Viral Music,,Family/Support,N,3,3,Success Stories,Conventional Treatment,,
589,#pelvicfloor,https://www.tiktok.com/@nosuchthingas_tmi/video/6989393592636919046,Y,pelvic floor,Medical Professional,Over 25,F,14,132700,676,1363,Text,Viral Music,Viral Dance,,Raising Awareness (Medical Professional),Y,3,3,Sexual Health,,,
561,#pelvicfloor,https://www.tiktok.com/@nosuchthingastmi/video/6984195160804560134,Y,pelvic floor,Medical Professional,Over 25,F,10,22200,9155,1015,Text,Viral Music,,,Raising Awareness (Medical Professional),Y,3,3,Conventional Treatment,Health & Exercise Tips,,
780,#utiremedies,https://www.tiktok.com/@ayurvedaaunty/video/6971901375932288262,Y,uti,Lay Person,Over 25,F,23,1668,202,69,Text,Visual Aid,,,Raising Awareness (Lay),N,3,3,Alternative Therapies,Diet & Nutrition,,
5,#birthcontrol,https://www.tiktok.com/@destinee.lynn6/video/6916527346551950597,Y,birth control,Patient,Under 25,F,41,63300,475,750,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Side Effects,,,
590,#pelvicfloor,https://www.tiktok.com/@nosuchthingastmi/video/6987131518753836294,Y,pelvic floor,Medical Professional,Over 25,F,15,93400,2293,186,Text,Viral Musci,Viral Dance,,Raising Awareness (Medical Professional),Y,3,3,Sexual Health,Support Networks,,
108,#breastcancer,https://www.tiktok.com/@bellaabree/video/6915041031205489921,Y,breast cancer,Lay Person,Under 25,F,59,52200,434,1181,Text,Visual Aid,Speech/Sound,,Raising Awareness (Lay),N,3,3,Promoting Preventative Care,,,
650,#pms,https://www.tiktok.com/@officialdrmoe/video/6978243396510993670,Y,pms,Medical Professional,Over 25,M,15,2299,54,33,Text,Viral Music,,,Raising Awareness (Medical Professional),N,3,3,Signs & Symptoms,,,
675,#uterinecancer,https://www.tiktok.com/@ayokevvvv/video/7005774353744923910,Y,uterine cancer,Family/Support,Under 25,M,15,5292,621,439,Text,Viral Music,,,Raising Awareness (Lay),N,3,3,Support Networks,Seeking Empathy ,Financial Support,
567,#pelvicfloor,https://www.tiktok.com/@sassyrededu2/video/7000825377299942661,N,,,,,,,,,,,,,,,,,,,,
460,#papsmear,https://www.tiktok.com/@jade.amberrrrr/video/6901301411980610822,N,,,,,,,,,,,,,,,,,,,,
263,#fibroids,https://www.tiktok.com/@newlite7/video/7008220268342627589,Y,fibroids,Patient,Over 25,F,117,53000,,2376,Text,Speech/Sound,Visual Aid,,Raising Awareness (Lay),N,3,3,Diet & Nutrition,Alternative Therapies,,
481,#papsmear,https://www.tiktok.com/@radiancewomenscenter/video/6961754315895721222,Y,pap smear,Medical Professional,Over 25,F,30,546,15,13,Text,Viral Music,Visual Aid,,Raising Awareness (Medical Professional),N,3,3,Promoting Preventative Care,,,
694,#uterinecancer,https://www.tiktok.com/@jewelz_neurodivergent/video/6974679436499209478,Y,uterine cancer,Patient,Over 25,F,59,38,1,44,Text,Speech/Sound,Comment,,Personal Testimony,N,3,3,Support Networks,Seeking Empathy,,
99,#birthcontrolsideeffects,https://www.tiktok.com/@drkellylupo/video/6952599018731998469,Y,birth control,Medical Professional,Over 25,F,6,8959,171,125,Text,Viral Music,,,Raising Awareness (Medical Professional),Y,3,3,Gender Inequality,Poor Medical Care,Side Effects,
110,#breastcancer,https://www.tiktok.com/@coppafeelpeople/video/6966309140637502726,Y,breast cancer,Patient,Under 25,F,18,6799,187,125,Text,Viral Music,,,Raising Awareness (Lay),N,3,3,Signs & Symptoms ,,,
696,#uterinecancer,https://www.tiktok.com/@beachyb_/video/6973848791036267781,Y,uterine cancer,Patient,Over 25,F,14,78,0,12,Text ,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Success Stories,,,
670,#uterinecancer,https://www.tiktok.com/@triciasnyder/video/6932833455701052677,Y,uterine cancer,Patient,Over 25,F,36,1202,5,195,Text,Viral Music,Text,,Personal Testimony,N,3,3,Success Stories,Conventional Treatment,Poor Medical Care,
222,#endometriosis,https://www.tiktok.com/@mrs.b.tv/video/7008692759649422597,Y,endometriosis,Patient,Over 25,F,39,41000,381,439,Text,Visual Aid,Speech/Sound,,Raising Awareness (Lay),N,3,3,Signs & Symptoms,Conventional Treatment,Success Stories,
290,#fibroids,https://www.tiktok.com/@realignwithdivine/video/6945563363749432582,Y,fibroids,Patient,Under 25,F,39,8660,747,505,Text,Speech/Sound,,,Personal Testimony,N,2,3,Success Stories,Alternative Therapies,Diet & Nutrition,
78,#birthcontrolsideeffects,https://www.tiktok.com/@morgan.filipuzzi/video/6907304014107479297,Y,birth control,Lay Person,Under 25,F,15,554,13,7,Text,Viral Music,,,Raising Awareness (Lay),N,3,3,Side Effects,,,
521,#pcos,https://www.tiktok.com/@misz_jae/video/6973453139160698117,Y,pcos,Patient,Unknown,F,11,9641,395,346,Text,Visual Aid,Viral Music,,Personal Testimony,N,3,3,Alternative Therapies,Diet & Nutrition,,
322,#hysterectomy,https://www.tiktok.com/@sadieendicott1/video/6972186437320002822,Y,hysterectomy,Patient,Over 25,F,59,243,27,28,Visual Aid,Speech/Sound,,,Raising Awareness (Lay),N,2,3,Alternative Therapies,Diet & Nutrition,,
390,#infertilityjourney,https://www.tiktok.com/@miranda.burns/video/6969641916245855493,Y,endometriosis,Patient,Over 25,F,30,308700,736,625,Visual Aid,Text,Viral Music,,Personal Testimony,N,3,3,Coping with Illness,Support Networks,,
